year,make,model,price,mileage,dealer,city,state,website
2019,Peterbilt,579,89900.0,397898,McMahon Truck Centers,Charlotte, NC,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2019/ee-listing-42122110
2018,Freightliner,X12564,47000.0,778192,Penske Used Trucks,Erie, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2018/ee-listing-42179183
2011,International,Pros,23000.0,795533,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/prostar-2011/ee-listing-42149913
2016,Freightliner,Cascadia125,48795.0,584472,Ryder Systems Inc,Oak Creek, WI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2016/ee-listing-42171408
2016,Freightliner,X12564,41750.0,428213,Penske Used Trucks,Duncansville, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2016/ee-listing-42185234
2016,Freightliner,X12564,60750.0,315494,Penske Used Trucks,Gahanna, OH,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2016/ee-listing-42184492
2016,Freightliner,X12564,48500.0,487856,Penske Used Trucks,Mobile, AL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2016/ee-listing-42172247
2011,Volvo,Vnl64T630,18900.0,739000,G&J Truck Sales Inc,Amarillo, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64t630-2011/ee-listing-42145661
2015,Freightliner,Cascadia113,27895.0,344140,Ryder Systems Inc,Springfield, MA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia113-2015/ee-listing-42185397
2016,Kenworth,T680,59950.0,556292,Trevs Trucks,Kansas City, MO,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2016/ee-listing-42183795
2015,Freightliner,X12564,45500.0,472920,Penske Used Trucks,Pittsburgh, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2015/ee-listing-42174610
2019,Freightliner,NewCascadiaPx12664,78574.0,562569,Ryder Systems Inc,Miami, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/newcascadiapx12664-2019/ee-listing-42159361
2017,International,Pros,44750.0,380582,Penske Used Trucks,White Deer, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/prostar-2017/ee-listing-42174995
2011,International,Pros,18000.0,906605,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/prostar-2011/ee-listing-42149895
2016,Freightliner,X12564,48250.0,538497,Penske Used Trucks,Chattanooga, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2016/ee-listing-42172230
2016,Freightliner,Cascadia125,43195.0,673154,Ryder Systems Inc,Jacksonville, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2016/ee-listing-42171468
2007,International,9200,20000.0,1014641,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/9200-2007/ee-listing-42150549
2016,Freightliner,Cascadia125,52929.0,543152,Ryder Systems Inc,Knoxville, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2016/ee-listing-42181728
2018,Volvo,Vnr64300,70500.0,352122,Penske Used Trucks,Cranbury, NJ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnr64300-2018/ee-listing-42184654
2014,Kenworth,T680,45000.0,708090,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/kenworth/t680-2014/ee-listing-42159397
2016,Freightliner,Cascadia125,49995.0,679443,Ryder Systems Inc,Houston, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2016/ee-listing-42177560
2015,Freightliner,X12542,48750.0,314613,Penske Used Trucks,Fort Worth, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12542st-2015/ee-listing-42174585
2011,Freightliner,Cascadia125,20000.0,867959,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2011/ee-listing-42154620
2016,Freightliner,X12564,53500.0,447359,Penske Used Trucks,Temple, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2016/ee-listing-42182084
2019,Freightliner,NewCascadiaPx12664,49068.0,837604,Ryder Systems Inc,Miami, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/newcascadiapx12664-2019/ee-listing-42148725
2016,Volvo,Vnl64Tracto,46895.0,519286,Ryder Systems Inc,Hilliard, OH,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64tractor-2016/ee-listing-42170093
2006,Freightliner,BusinessClassM2106,37000.0,135638,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/businessclassm2106-2006/ee-listing-42149839
2015,Freightliner,X12564,43500.0,462994,Penske Used Trucks,Chicopee, MA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2015/ee-listing-42182045
2018,Freightliner,M2106,69045.0,271501,Ryder Systems Inc,Bensalem, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2106-2018/ee-listing-42153745
2016,Freightliner,X11364,42500.0,718054,Penske Used Trucks,Flat Rock, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x11364st-2016/ee-listing-42140676
2014,Volvo,Vnl64300,52500.0,238748,Penske Used Trucks,Jessup, MD,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64300-2014/ee-listing-42181397
2013,Volvo,Vnl64T630,32000.0,919610,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64t630-2013/ee-listing-42150147
2018,Freightliner,M2,47500.0,301574,Penske Used Trucks,Hammond, LA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2-2018/ee-listing-42185002
2020,Volvo,Vnl64860,74500.0,712257,Penske Used Trucks,Holland, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64860-2020/ee-listing-42175255
2017,Freightliner,X12564,56750.0,689136,Penske Used Trucks,Houston, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2017/ee-listing-42182225
2015,Freightliner,X12564,43750.0,511812,Penske Used Trucks,Pittsburgh, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2015/ee-listing-42174613
2016,Freightliner,X11364,42250.0,713254,Penske Used Trucks,Flat Rock, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x11364st-2016/ee-listing-42140673
2003,Sterling,L8500,20000.0,106475,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/sterling/l8500-2003/ee-listing-42150097
2017,Peterbilt,579,84900.0,529463,"Quad-City Peterbilt, Inc",Davenport, IA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/peterbilt/579-2017/ee-listing-42127992
2016,Freightliner,X12564,57000.0,147438,Penske Used Trucks,Binghamton, NY,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2016/ee-listing-42179438
2015,Volvo,Vnl64300,56000.0,396217,Penske Used Trucks,Miami, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64300-2015/ee-listing-42184446
2015,International,Pros,36795.0,428607,Ryder Systems Inc,Springfield, MA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/navistarinternational/prostar-2015/ee-listing-42176345
2007,Mack,GraniteCv713,20000.0,746515,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/mack/granitecv713-2007/ee-listing-42150736
2018,Freightliner,NewCascadiaPx12664,68495.0,456686,Ryder Systems Inc,Minneapolis, MN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/newcascadiapx12664-2018/ee-listing-42159279
2015,Freightliner,X11364,49000.0,381944,Penske Used Trucks,Neenah, WI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x11364st-2015/ee-listing-42179077
2020,Freightliner,T12664,71750.0,687560,Penske Used Trucks,Phoenix, AZ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/t12664st-2020/ee-listing-42182366
2019,Freightliner,NewCascadiaPx12664,67815.0,712644,Ryder Systems Inc,Salt Lake City, UT,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/newcascadiapx12664-2019/ee-listing-42153738
2017,Freightliner,X12564,65250.0,391738,Penske Used Trucks,Greensboro, NC,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2017/ee-listing-42182384
2016,Freightliner,X12564,50750.0,351853,Penske Used Trucks,La Porte, IN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2016/ee-listing-42141953
2020,Volvo,Vnl64T860,79950.0,687876,Trevs Trucks,Kansas City, MO,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64t860-2020/ee-listing-42154114
2015,Freightliner,X12564,44500.0,447312,Penske Used Trucks,Ocala, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2015/ee-listing-42174499
2015,Freightliner,X12542,41750.0,375940,Penske Used Trucks,Tampa, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12542st-2015/ee-listing-42184437
2017,International,Pros,62500.0,443137,The House of Trucks,Willowbrook, IL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/prostar-2017/ee-listing-42135286
2017,Freightliner,Cascadia125,40995.0,501810,Ryder Systems Inc,Davie, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2017/ee-listing-42181559
2015,Freightliner,X12564,46750.0,507402,Penske Used Trucks,Daytona Beach, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2015/ee-listing-42174578
2011,International,Pros,14250.0,432792,Penske Used Trucks,Phoenix, AZ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/prostar-2011/ee-listing-42177131
2018,International,Lt625,70250.0,445932,Penske Used Trucks,Medley, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt625-2018/ee-listing-42175167
2016,Volvo,Vnl64300,64750.0,391132,Penske Used Trucks,Atlanta, GA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64300-2016/ee-listing-42184554
2017,Freightliner,X12564,35750.0,750866,Penske Used Trucks,Torrance, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2017/ee-listing-42184574
2020,Freightliner,NewCascadia116,54858.0,773244,Ryder Systems Inc,Indianapolis, IN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/newcascadia116-2020/ee-listing-42153762
2019,International,Lt625,67500.0,617130,Penske Used Trucks,Olive Branch, MS,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/lt625-2019/ee-listing-42175220
2020,Volvo,Vnl64860,96500.0,600486,Penske Used Trucks,Carrollton, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64860-2020/ee-listing-42179988
2016,International,4300,66035.0,132749,Ryder Systems Inc,Springfield, MA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/navistarinternational/4300-2016/ee-listing-42121083
2016,Freightliner,Cascadia125,56795.0,352624,Ryder Systems Inc,Fort Worth, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2016/ee-listing-42179579
2017,Freightliner,Cascadia125,55195.0,466223,Ryder Systems Inc,Indianapolis, IN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2017/ee-listing-42183474
2006,Volvo,Vnm42T200,12500.0,1116132,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnm42t200-2006/ee-listing-42150197
2007,International,Durastar4400,10000.0,590307,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/durastar4400-2007/ee-listing-42150152
2013,Mack,PinnacleCxu613,28000.0,1049511,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/mack/pinnaclecxu613-2013/ee-listing-42150299
2016,Freightliner,Cascadia125,51995.0,424472,Ryder Systems Inc,Pittsburgh, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2016/ee-listing-42185365
2008,International,9200,15000.0,653880,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/9200-2008/ee-listing-42150359
2017,Freightliner,Cascadia125,51995.0,524875,Ryder Systems Inc,Warwick, RI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2017/ee-listing-42181591
2016,Freightliner,M2106,56238.0,315126,Ryder Systems Inc,Kearny, NJ,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2106-2016/ee-listing-42117233
2016,Volvo,Vnl64T730,44000.0,765155,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64t730-2016/ee-listing-42150276
2015,Volvo,Vnl64300,47750.0,499800,Penske Used Trucks,Richmond, VA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64300-2015/ee-listing-42174452
2015,Volvo,Vnl64T300,49900.0,406521,M&K Truck Centers,Byron Center, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl-2015/ee-listing-42142851
2020,Freightliner,T12664,90750.0,598329,Penske Used Trucks,Lithia Springs, GA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/t12664st-2020/ee-listing-42184683
2018,International,4300,66082.0,227406,Ryder Systems Inc,Portland, OR,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/navistarinternational/4300-2018/ee-listing-42148708
2018,Freightliner,T12664,67250.0,625430,Penske Used Trucks,Winston Salem, NC,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/t12664st-2018/ee-listing-42175148
1997,International,4900,10000.0,182152,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/4900-1997/ee-listing-42150733
2016,Freightliner,Cascadia125,39495.0,544412,Ryder Systems Inc,Warwick, RI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2016/ee-listing-42171356
2016,Freightliner,Cascadia125,39795.0,759597,Ryder Systems Inc,Converse, TX,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2016/ee-listing-42178662
2016,Freightliner,X12564,74250.0,186402,Penske Used Trucks,West Sacramento, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2016/ee-listing-42184563
2016,Volvo,Vnl64300,47500.0,425196,Penske Used Trucks,Lansing, MI,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64300-2016/ee-listing-42172410
2017,International,4300,44158.0,247739,Ryder Systems Inc,West Sacramento, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/navistarinternational/4300-2017/ee-listing-42125249
2018,Volvo,Vnl670,49900.0,729148,M&K Truck Centers,Alsip, IL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl670-2018/ee-listing-42106275
2014,Volvo,Vnl64Tracto,25395.0,656909,Ryder Systems Inc,Hilliard, OH,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64tractor-2014/ee-listing-42170030
2005,International,Workstar7600,9000.0,181257,Don Baskin Truck Sales LLC,Covington, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/international/workstar7600-2005/ee-listing-42159421
2016,Freightliner,Cascadia125,58295.0,406310,Ryder Systems Inc,Pittsburgh, PA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/cascadia125-2016/ee-listing-42178749
2018,Freightliner,T12664,68750.0,625214,Penske Used Trucks,Houston, MS,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/t12664st-2018/ee-listing-42175143
2016,Volvo,Vnl64Tracto,61095.0,81694,Ryder Systems Inc,Jacksonville, FL,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64tractor-2016/ee-listing-42178736
2016,Volvo,Vnl64670,45000.0,679922,Penske Used Trucks,Memphis, TN,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/volvo/vnl64670-2016/ee-listing-42172286
2017,Freightliner,X12564,62750.0,512725,Penske Used Trucks,Salem, VA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/x12564st-2017/ee-listing-42172565
2018,Freightliner,T12664,75250.0,536700,Penske Used Trucks,Torrance, CA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/t12664st-2018/ee-listing-42179196
2018,Freightliner,M2,72000.0,113012,Penske Used Trucks,Springfield, MO,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/m2-2018/ee-listing-42177119
2018,Freightliner,T12664,64250.0,739037,Penske Used Trucks,Colorado Springs, CO,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/freightliner/t12664st-2018/ee-listing-42185244
2015,International,4300,63456.0,155293,Ryder Systems Inc,Salisbury, MA,https://www.equipmentexperts.com/trucking/heavy-duty/trucktractor/navistarinternational/4300-2015/ee-listing-42134857
